20,12
-1.3763819204711736, 0., 0.2628655560595668
1.3763819204711736, 0., -0.2628655560595668
-0.42532540417601994, -1.3090169943749475, 0.2628655560595668
-0.42532540417601994, 1.3090169943749475, 0.2628655560595668
1.1135163644116066, -0.8090169943749475, 0.2628655560595668
1.1135163644116066, 0.8090169943749475, 0.2628655560595668
-0.2628655560595668, -0.8090169943749475, 1.1135163644116066
-0.2628655560595668, 0.8090169943749475, 1.1135163644116066
-0.6881909602355868, -0.5, -1.1135163644116068
-0.6881909602355868, 0.5, -1.1135163644116068
0.6881909602355868, -0.5, 1.1135163644116066
0.6881909602355868, 0.5, 1.1135163644116066
0.85065080835204, 0., -1.1135163644116068
-1.1135163644116068, -0.8090169943749475, -0.2628655560595668
-1.1135163644116068, 0.8090169943749475, -0.2628655560595668
-0.85065080835204, 0., 1.1135163644116066
0.2628655560595668, -0.8090169943749475, -1.1135163644116068
0.2628655560595668, 0.8090169943749475, -1.1135163644116068
0.42532540417601994, -1.3090169943749475, -0.2628655560595668
0.42532540417601994, 1.3090169943749475, -0.2628655560595668
15, 10, 9, 14, 1
2, 6, 12, 11, 5
5, 11, 7, 3, 19
11, 12, 8, 16, 7
12, 6, 20, 4, 8
6, 2, 13, 18, 20
2, 5, 19, 17, 13
4, 20, 18, 10, 15
18, 13, 17, 9, 10
17, 19, 3, 14, 9
3, 7, 16, 1, 14
16, 8, 4, 15, 1
